,id,bedrooms,bathrooms,half_bathrooms,lot_size,construction_size,age,property_type_id_id,real_age,latitude,longitude,postal_code,settlement,price,balcony,water strorage,air_conditioning,pool,furniture,accasible_for_handicap,first_floor,security,parking_space,kitchen,garden,roof_Garden,service_room,gated_community,price_per_area,price_small,price_per_area_small,geometry,high_impact/area,low_impact/area
9287,13044,3.0,4.0,0.0,220.0,238.0,5,3.0,5,19.491698,-99.12938,07300,lindavista sur,5600000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,25454.545454545456,5.6,0.0254545454545454,POINT (-99.12938 19.491698),69.55798641672314,249.5968755489671
9288,33290,2.0,2.0,0.0,137.0,137.0,4,1.0,4,19.3344358,-99.239977,01780,san josé del olivar,5500000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,40145.98540145985,5.5,0.0401459854014598,POINT (-99.239977 19.3344358),9.482340807122492,48.431310574012734
9289,3744,3.0,3.0,1.0,117.0,117.0,1,1.0,1,19.407117,-99.157248,06760,roma sur,8856256.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75694.49572649572,8.856256,0.0756944957264957,POINT (-99.157248 19.407117),84.22500479760824,331.62565489782344
9290,22676,5.0,5.0,0.0,245.0,350.0,30,3.0,30,19.461257,-99.162963,02860,tlatilco,5100000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20816.326530612245,5.1,0.0208163265306122,POINT (-99.162963 19.461257),51.896099826099025,167.39418665711642
9291,30836,2.0,2.0,1.0,155.0,155.0,0,1.0,0,19.3854002,-99.1547849,03020,narvarte oriente,6600000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,42580.645161290326,6.6,0.0425806451612903,POINT (-99.1547849 19.3854002),55.12815972278842,323.09195996684616
9292,7148,4.0,3.0,2.0,145.0,296.0,1,3.0,1,19.464597,-99.10809,07850,bondojito,5700000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39310.34482758621,5.7,0.0393103448275862,POINT (-99.10809 19.464597),25.67525205317222,101.94585374053676
9293,1198,2.0,2.0,0.0,64.0,64.0,8,1.0,8,19.452516,-99.156518,06400,santa maria la ribera,3350000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52343.75,3.35,0.05234375,POINT (-99.156518 19.452516),80.34145869652822,370.7028234332203
9294,22788,2.0,2.0,0.0,60.0,60.0,1,1.0,1,19.38145,-99.187244,03700,santa maria nonoalco,5300000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,88333.33333333333,5.3,0.0883333333333333,POINT (-99.187244 19.38145),56.63626847913353,262.54805499434764
9295,13796,3.0,3.0,0.0,197.0,197.0,0,1.0,0,19.4239816,-99.2259394,11000,lomas de chapultepec,12500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63451.77664974619,12.5,0.0634517766497461,POINT (-99.2259394 19.4239816),6.0595911568741245,41.50248282915674
9296,61,1.0,1.0,1.0,79.0,79.0,1,1.0,1,19.4338316,-99.1563071,06030,tabacalera,4600000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58227.84810126582,4.6,0.0582278481012658,POINT (-99.1563071 19.4338316),177.53818056791184,589.9401228991576
9297,7592,2.0,2.0,0.0,76.0,76.0,1,1.0,1,19.362486,-99.157169,03310,santa cruz atoyac,3600000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,47368.42105263158,3.6,0.0473684210526315,POINT (-99.157169 19.362486),78.00970336261717,481.09935599620144
9298,12147,2.0,2.0,0.0,73.0,73.0,2022,1.0,0,19.3932896,-99.1816582,03800,san pedro de los pinos,3730000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,51095.890410958906,3.73,0.0510958904109589,POINT (-99.1816582 19.3932896),75.97036113992718,304.38372793914624
9299,2422,2.0,2.0,0.0,102.0,102.0,7,1.0,7,19.386131,-99.265216,05129,lomas del chamizal,4100000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40196.07843137255,4.1,0.0401960784313725,POINT (-99.265216 19.386131),6.7041926458546754,47.36571608964782
9300,10124,3.0,3.0,0.0,115.0,115.0,5,1.0,5,19.400088,-99.173062,11800,escandón ii sección,5950000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51739.13043478261,5.95,0.0517391304347826,POINT (-99.173062 19.400088),56.89032572311157,210.33268690058918
9301,38945,3.0,3.0,1.0,500.0,500.0,15,3.0,15,19.421681,-99.227863,11000,lomas de chapultepec vii sección,21000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42000.0,21.0,0.042,POINT (-99.227863 19.421681),6.0595911568741245,41.50248282915674
9302,6327,3.0,2.0,0.0,150.0,150.0,51,1.0,51,19.332302,-99.22116,10200,san jerónimo lídice,4000000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26666.666666666668,4.0,0.0266666666666666,POINT (-99.22116 19.332302),10.701695487172413,63.47900118167487
9303,5282,3.0,2.0,0.0,207.0,220.0,66,3.0,66,19.334295,-99.14173,04370,ciudad jardín,8990000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,43429.95169082125,8.99,0.0434299516908212,POINT (-99.14173 19.334295),25.231144402451342,105.25719836578186
9304,5059,3.0,2.0,1.0,139.0,139.0,1,1.0,1,19.381906,-99.167433,03100,del valle centro,8225000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,59172.6618705036,8.225,0.0591726618705035,POINT (-99.167433 19.381906),48.93271527594073,292.99548069045545
9305,4009,3.0,3.0,1.0,290.0,390.0,31,3.0,31,19.386373,-99.17102,03100,del valle centro,12000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41379.31034482759,12.0,0.0413793103448275,POINT (-99.17102 19.386373),48.93271527594073,292.99548069045545
9306,80,2.0,2.0,0.0,82.0,82.0,2,1.0,2,19.4394119,-99.1781599,11320,anáhuac i sección,5420000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,66097.56097560975,5.42,0.0660975609756097,POINT (-99.1781599 19.4394119),86.84922334757302,263.88327321538543
9307,3303,2.0,2.0,0.0,98.0,98.0,1,1.0,1,19.366062,-99.298193,05270,manzanastitla,3350000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,34183.67346938775,3.35,0.0341836734693877,POINT (-99.298193 19.366062),5.156421205454386,62.9083387065435
9308,3344,3.0,2.0,2.0,151.0,280.0,32,3.0,32,19.328821,-99.12669,04470,presidentes ejidales,6200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41059.60264900662,6.2,0.0410596026490066,POINT (-99.12669 19.328821),20.300886979255246,79.95426256445144
9309,22913,1.0,1.0,1.0,74.0,74.0,1,1.0,1,19.417043,-99.154625,06700,roma norte,4980000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67297.2972972973,4.98,0.0672972972972972,POINT (-99.154625 19.417043),113.71224099231829,506.603559999587
9310,31915,2.0,2.0,1.0,161.0,161.0,0,1.0,0,19.3895392,-99.1632313,03100,del valle centro,7951000.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,49385.09316770186,7.951,0.0493850931677018,POINT (-99.1632313 19.3895392),48.98704854313652,337.8701999012283
9311,284,4.0,3.0,0.0,210.0,210.0,47,1.0,47,19.4108936,-99.1676923,06100,hipódromo condesa,10000000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,47619.04761904762,10.0,0.0476190476190476,POINT (-99.1676923 19.4108936),90.61269196516918,403.2212656263627
9312,789,2.0,2.0,1.0,74.0,74.0,4,1.0,4,19.3688481,-99.1464454,03300,portales norte,3230000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,43648.64864864865,3.23,0.0436486486486486,POINT (-99.1464454 19.3688481),59.201418210665366,245.89196646043763
9313,21221,2.0,2.0,0.0,78.0,78.0,2022,1.0,0,19.4109214,-99.1651806,06700,roma norte,4710600.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,60392.307692307695,4.7106,0.0603923076923076,POINT (-99.1651806 19.4109214),113.71224099231829,506.603559999587
9314,5234,2.0,2.0,0.0,103.0,103.0,11,1.0,11,19.406035,-99.16289,06760,roma sur,4690000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,45533.98058252427,4.69,0.0455339805825242,POINT (-99.16289 19.406035),84.22500479760824,331.62565489782344
9315,5768,2.0,2.0,0.0,78.0,78.0,6,1.0,6,19.376824,-99.13746,03540,del carmen,2950000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,37820.51282051282,2.95,0.0378205128205128,POINT (-99.13746 19.376824),49.99293407953005,266.38026069242136
9316,3872,2.0,2.0,0.0,125.0,125.0,11,1.0,11,19.437881,-99.185041,11520,granada,6500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,52000.0,6.5,0.052,POINT (-99.185041 19.437881),40.38125395600577,215.44004154185097
9317,28339,2.0,2.0,0.0,83.0,83.0,0,1.0,0,19.3857374,-99.1783138,03840,ampliación napoles,4950000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,59638.55421686747,4.95,0.0596385542168674,POINT (-99.1783138 19.3857374),65.65935376421085,346.20386530220264
9318,19476,7.0,3.0,0.0,200.0,530.0,7,3.0,7,19.353982,-99.092199,09836,el santuario,4900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,24500.0,4.9,0.0245,POINT (-99.092199 19.353982),41.51170757874243,143.94319381200296
9319,38836,2.0,2.0,0.0,75.0,75.0,1,1.0,1,19.401677,-99.234772,11930,lomas de reforma,5500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,73333.33333333333,5.5,0.0733333333333333,POINT (-99.234772 19.401677),1.5632380887021535,22.51062847731101
9320,38468,3.0,2.0,1.0,152.0,152.0,0,4.0,0,19.5004902,-99.125569,07369,residencial zacatenco,5999600.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,39471.05263157895,5.9996,0.0394710526315789,POINT (-99.125569 19.5004902),65.50841492410244,121.3559928998019
9321,11279,4.0,3.0,1.0,134.0,280.0,41,3.0,41,19.448047,-99.111139,15250,michoacana,5000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37313.432835820895,5.0,0.0373134328358208,POINT (-99.111139 19.448047),64.97659066589814,155.517741593789
9322,9295,3.0,2.0,0.0,55.0,55.0,1,3.0,1,19.361927,-99.146108,03300,portales norte,5500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100000.0,5.5,0.1,POINT (-99.146108 19.361927),58.277273873852444,230.4653532881147
9323,38411,3.0,3.0,1.0,219.0,219.0,11,1.0,11,19.3042622,-99.2207446,,lomas del pedregal framboyanes,10900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,49771.68949771689,10.9,0.0497716894977168,POINT (-99.2207446 19.3042622),8.061044786076264,26.728727448568666
9324,4095,3.0,1.0,1.0,113.0,113.0,52,1.0,52,19.408303,-99.16996,06100,hipódromo,4450000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,39380.53097345133,4.45,0.0393805309734513,POINT (-99.16996 19.408303),90.61269196516918,403.2212656263627
9325,10603,2.0,1.0,0.0,75.0,75.0,2,1.0,2,19.335917,-99.206466,01090,tizapan,3900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,52000.0,3.9,0.052,POINT (-99.206466 19.335917),64.03476738675612,203.3924823085747
9326,1197,3.0,2.0,0.0,144.0,144.0,2,1.0,2,19.348152,-99.30198,05500,contadero,4931100.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,34243.75,4.9311,0.03424375,POINT (-99.30198 19.348152),2.298242683124012,15.600192758175112
9327,5299,1.0,2.0,0.0,140.0,140.0,17,1.0,17,19.357004,-99.19665,01040,campestre,8000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,57142.857142857145,8.0,0.0571428571428571,POINT (-99.19665 19.357004),44.88495310790622,236.4557838983513
9328,593,2.0,2.0,0.0,61.0,61.0,2,1.0,2,19.402235,-99.161339,03000,piedad narvarte,4071000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,66737.70491803279,4.071,0.0667377049180327,POINT (-99.161339 19.402235),87.18333395810572,886.2268145269709
9329,53,1.0,1.0,0.0,87.0,87.0,1,1.0,1,19.403197,-99.1136678,08400,granjas méxico,3100000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,35632.183908045976,3.1,0.0356321839080459,POINT (-99.1136678 19.403197),31.103233532335796,95.26427538182631
9330,4054,2.0,2.0,1.0,100.0,100.0,11,1.0,11,19.410714,-99.18213,06170,hipódromo condesa,4850000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,48500.0,4.85,0.0485,POINT (-99.18213 19.410714),59.36792332121567,252.31367411516658
9331,670,3.0,3.0,1.0,616.0,315.0,22,3.0,22,19.272393,-99.128299,16020,san juan tepepan,7850000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12743.506493506491,7.85,0.0127435064935064,POINT (-99.128299 19.272393),21.22580325253123,80.60751473282693
9332,25830,2.0,1.0,0.0,87.0,87.0,0,1.0,0,19.399469,-99.186404,11800,escandón i sección,3149945.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,36206.26436781609,3.149945,0.036206264367816,POINT (-99.186404 19.399469),248.63061856217973,450.76161762227247
9333,2216,2.0,2.0,0.0,68.0,68.0,1,1.0,1,19.482604,-99.194751,02470,ampliación petrolera,2603858.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,38292.02941176471,2.603858,0.0382920294117647,POINT (-99.194751 19.482604),45.37173078704404,152.44901544446793
9334,3474,1.0,1.0,1.0,86.0,86.0,8,1.0,8,19.358745,-99.27088,01219,lomas de santa fe,5500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63953.48837209302,5.5,0.063953488372093,POINT (-99.27088 19.358745),6.405224479727096,64.4158601607489
9335,6689,3.0,2.0,0.0,158.0,158.0,36,1.0,36,19.392235,-99.17849,03810,napoles,7750000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49050.63291139241,7.75,0.0490506329113924,POINT (-99.17849 19.392235),81.82351915061732,538.8977114358983
9336,13902,2.0,2.0,0.0,85.0,85.0,1,1.0,1,19.364959,-99.142786,03300,portales norte,3150000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,37058.82352941176,3.15,0.0370588235294117,POINT (-99.142786 19.364959),59.201418210665366,245.89196646043763
9337,997,4.0,4.0,1.0,3648.0,472.0,37,3.0,37,19.248187,-99.182821,14400,tlalpuente,940000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,257.67543859649123,0.94,0.0002576754385964,POINT (-99.182821 19.248187),1.2165132652131831,4.7602692986602815
9338,2719,5.0,5.0,1.0,642.0,1100.0,13,3.0,13,19.302245,-99.23596,10830,la concepción,23000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35825.54517133957,23.0,0.0358255451713395,POINT (-99.23596 19.302245),14.635614313129015,82.44729396396012
9339,25834,2.0,2.0,0.0,77.0,77.0,0,1.0,0,19.445419,-99.171396,11330,,3355139.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,43573.23376623377,3.355139,0.0435732337662337,POINT (-99.171396 19.445419),108.84915520568498,275.1938673146863
9340,37528,2.0,2.0,0.0,62.0,62.0,1,1.0,1,19.403799,-99.149271,03010,atenor salas,3247325.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52376.20967741936,3.247325,0.0523762096774193,POINT (-99.149271 19.403799),48.4705965371189,336.9297564165582
9341,1403,5.0,4.0,3.0,300.0,504.0,22,3.0,22,19.402842,-99.165631,06760,roma sur,19000000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63333.333333333336,19.0,0.0633333333333333,POINT (-99.165631 19.402842),84.22500479760824,331.62565489782344
9342,36873,4.0,2.0,1.0,169.0,169.0,12,3.0,12,19.3968959,-99.0677029,08500,agrícola oriental,2530000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14970.414201183432,2.53,0.0149704142011834,POINT (-99.0677029 19.3968959),58.0903304072975,150.35713853755502
9343,9084,3.0,3.0,1.0,170.0,302.0,45,3.0,45,19.396895,-99.168376,03103,del valle norte,9900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,58235.294117647056,9.9,0.058235294117647,POINT (-99.168376 19.396895),48.98704854313652,337.8701999012283
9344,9722,1.0,1.0,0.0,65.0,65.0,5,1.0,5,19.370643,-99.159792,03310,santa cruz atoyac,3054000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,46984.61538461538,3.054,0.0469846153846153,POINT (-99.159792 19.370643),78.00970336261717,481.09935599620144
9345,4565,5.0,2.0,1.0,200.0,350.0,31,3.0,31,19.354252,-99.127623,04034,prado churubusco,7500000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,37500.0,7.5,0.0375,POINT (-99.127623 19.354252),26.769753938555535,98.34362236374614
9346,14003,3.0,2.0,0.0,137.0,137.0,1,1.0,1,19.376416,-99.148168,03660,san simón ticumac,5200000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,37956.20437956204,5.2,0.037956204379562,POINT (-99.148168 19.376416),50.76916944420929,206.34590459710822
9347,25841,2.0,2.0,0.0,89.0,89.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,3730400.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,41914.60674157304,3.7304,0.041914606741573,POINT (-99.30038 19.366061),17.794848178883544,131.16901190373548
9348,9182,2.0,2.0,0.0,64.0,64.0,1,1.0,1,19.467218,-99.177126,02080,aguilera,3570000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55781.25,3.57,0.05578125,POINT (-99.177126 19.467218),46.215425672221464,178.4687907803365
9349,33445,3.0,3.0,1.0,80.0,186.0,0,4.0,0,19.3782285,-99.1638069,03100,del valle centro,9346486.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,116831.075,9.346486,0.1168310749999999,POINT (-99.1638069 19.3782285),48.93271527594073,292.99548069045545
9351,14351,3.0,2.0,1.0,104.0,222.0,33,3.0,33,19.316305,-99.236797,10000,lomas quebradas,5650000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,54326.92307692308,5.65,0.054326923076923,POINT (-99.236797 19.316305),14.345955634539731,80.69600044428599
9352,8422,2.0,1.0,0.0,68.0,68.0,1,1.0,1,19.450359,-99.18532,11460,los manzanos,2795000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41102.94117647059,2.795,0.0411029411764705,POINT (-99.18532 19.450359),59.32833964568664,278.135610632531
9353,7345,2.0,2.0,0.0,112.0,112.0,3,1.0,3,19.309982,-99.21206,01900,jardines del pedregal,5980000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53392.857142857145,5.98,0.0533928571428571,POINT (-99.21206 19.309982),10.426483017144093,51.25846036888383
9354,493,2.0,1.0,0.0,52.0,52.0,16,1.0,16,19.4111578,-99.0658774,08100,agrícola pantitlan,1300000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25000.0,1.3,0.025,POINT (-99.0658774 19.4111578),64.68281042492423,157.20921474137214
9355,10094,3.0,1.0,0.0,127.0,127.0,50,1.0,50,19.405743,-99.17438,06100,hipódromo,5200000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40944.88188976378,5.2,0.0409448818897637,POINT (-99.17438 19.405743),90.61269196516918,403.2212656263627
9356,22103,3.0,3.0,0.0,50.0,122.0,2,3.0,2,19.390509,-99.183459,03800,san pedro de los pinos,7290000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,145800.0,7.29,0.1458,POINT (-99.183459 19.390509),75.97036113992718,304.38372793914624
9357,5388,2.0,1.0,0.0,54.0,54.0,46,1.0,46,19.366947,-99.20134,01480,lomas de plateros,1800000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,33333.333333333336,1.8,0.0333333333333333,POINT (-99.20134 19.366947),43.021828650926714,180.62599815274575
9358,459,2.0,1.0,1.0,71.0,71.0,7,1.0,7,19.3817131,-99.1402323,03610,américas unidas,2795000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,39366.19718309859,2.795,0.0393661971830985,POINT (-99.1402323 19.3817131),83.39010679154747,719.9181408808743
9359,1036,2.0,2.0,0.0,170.0,170.0,12,1.0,12,19.433629,-99.206483,11550,polanco iv sección,16900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,99411.76470588236,16.9,0.0994117647058823,POINT (-99.206483 19.433629),27.506150482522735,281.7937794188518
9360,721,3.0,3.0,0.0,120.0,120.0,3,1.0,3,19.410091,-99.173918,06100,hipódromo,10200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85000.0,10.2,0.085,POINT (-99.173918 19.410091),90.61269196516918,403.2212656263627
9361,25858,2.0,2.0,0.0,79.0,79.0,0,1.0,0,19.385581,-99.141016,03500,nativitas,3794880.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,48036.45569620253,3.79488,0.0480364556962025,POINT (-99.141016 19.385581),58.59061738441014,309.2282584177202
9362,39074,2.0,2.0,0.0,112.0,112.0,1,1.0,1,19.439544,-99.177303,11320,anáhuac i sección,4807000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,42919.642857142855,4.807,0.0429196428571428,POINT (-99.177303 19.439544),86.84922334757302,263.88327321538543
9363,791,2.0,2.0,0.0,61.0,61.0,2,1.0,2,19.402235,-99.161339,03000,piedad narvarte,4730000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,77540.98360655738,4.73,0.0775409836065573,POINT (-99.161339 19.402235),87.18333395810572,886.2268145269709
9364,14281,2.0,2.0,0.0,77.0,77.0,1,1.0,1,19.386464,-99.181285,03840,napoles,4250000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55194.8051948052,4.25,0.0551948051948051,POINT (-99.181285 19.386464),65.65935376421085,346.20386530220264
9365,9684,4.0,5.0,2.0,345.0,700.0,10,3.0,10,19.275742,-99.148517,14608,colinas del bosque,26270000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,76144.92753623189,26.27,0.0761449275362319,POINT (-99.148517 19.275742),3.92397857330586,26.09445751248397
9366,3729,3.0,3.0,1.0,320.0,320.0,11,1.0,11,19.388086,-99.163926,03100,del valle centro,11500000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35937.5,11.5,0.0359375,POINT (-99.163926 19.388086),48.93271527594073,292.99548069045545
9367,25867,3.0,2.0,0.0,90.0,82.0,0,1.0,0,19.458877,-99.133892,06220,peralvillo,2979312.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,33103.46666666667,2.979312,0.0331034666666666,POINT (-99.133892 19.458877),47.40645781753932,260.2048486925386
9368,31139,2.0,1.0,1.0,65.0,65.0,0,1.0,0,19.3632051,-99.1405345,03570,portales oriente,3330000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,51230.769230769234,3.33,0.0512307692307692,POINT (-99.1405345 19.3632051),68.44039075510878,231.936879781202
9369,4504,2.0,2.0,0.0,90.0,90.0,8,1.0,8,19.338607,-99.241315,01700,tetelpan,3350000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,37222.22222222222,3.35,0.0372222222222222,POINT (-99.241315 19.338607),9.482340807122492,48.431310574012734
9370,10334,4.0,3.0,1.0,341.0,488.0,1,3.0,1,19.413263,-99.098655,15900,jardín balbuena,10999000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,32255.131964809385,10.999,0.0322551319648093,POINT (-99.098655 19.413263),38.623485278674586,174.74728666101345
9371,691,2.0,1.0,0.0,50.0,50.0,1,1.0,1,19.420806,-99.14343,06720,doctores,1999000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39980.0,1.999,0.03998,POINT (-99.14343 19.420806),194.8891478951762,765.0499796208497
9372,2035,3.0,2.0,0.0,130.0,130.0,42,1.0,42,19.376555,-99.172295,03100,del valle centro,5480000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,42153.84615384616,5.48,0.0421538461538461,POINT (-99.172295 19.376555),45.48766845665619,292.91301657695277
9373,25875,2.0,2.0,0.0,67.0,63.0,0,1.0,0,19.394617,-99.158549,03020,narvarte poniente,3869050.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,57747.014925373136,3.86905,0.0577470149253731,POINT (-99.158549 19.394617),77.52857539828607,399.08512652987184
9374,1785,3.0,2.0,1.0,282.0,282.0,52,1.0,52,19.428963,-99.176611,11590,anzures,12600000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44680.85106382979,12.6,0.0446808510638297,POINT (-99.176611 19.428963),41.729213196675516,257.58773578194763
9375,471,2.0,2.0,0.0,128.0,128.0,0,1.0,0,19.3770153,-99.2587674,01219,santa fe,9000000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,70312.5,9.0,0.0703125,POINT (-99.2587674 19.3770153),7.632773823400674,31.878055380085165
9376,1935,3.0,3.0,1.0,154.0,154.0,13,1.0,13,19.356398,-99.284455,05370,las tinajas,8200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53246.75324675325,8.2,0.0532467532467532,POINT (-99.284455 19.356398),6.405224479727096,64.4158601607489
9377,20296,2.0,2.0,0.0,68.0,68.0,10,1.0,10,19.418283,-99.12618,15820,lorenzo boturini,2350000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,34558.82352941176,2.35,0.0345588235294117,POINT (-99.12618 19.418283),71.4452095691725,228.55851764952868
9378,5892,3.0,3.0,1.0,175.0,175.0,6,1.0,6,19.349874,-99.29863,05500,contadero,6600000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,37714.28571428572,6.6,0.0377142857142857,POINT (-99.29863 19.349874),2.298242683124012,15.600192758175112
9379,5826,3.0,1.0,1.0,114.0,190.0,31,3.0,31,19.445245,-99.09726,15400,romero rubio,4800000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,42105.26315789474,4.8,0.0421052631578947,POINT (-99.09726 19.445245),63.58639137718709,158.34948988390911
9380,37991,0.0,3.0,1.0,350.0,352.0,0,3.0,0,19.2512143,-99.1622811,,san andrés totoltepec,1963000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5608.571428571428,1.963,0.0056085714285714,POINT (-99.1622811 19.2512143),4.572921669112685,19.954567283400806
9381,13096,2.0,2.0,0.0,165.0,165.0,17,1.0,17,19.388794,-99.240545,11910,lomas de bezares,6490000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,39333.333333333336,6.49,0.0393333333333333,POINT (-99.240545 19.388794),3.5497903042972148,22.1055123494872
9382,28201,2.0,2.0,0.0,86.0,86.0,0,1.0,0,19.443067,-99.202949,11529,,5490300.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,63840.6976744186,5.4903,0.0638406976744186,POINT (-99.202949 19.443067),46.99495649501942,227.23443669944686
9383,1773,3.0,2.0,0.0,115.0,115.0,18,1.0,18,19.414535,-99.16394,06700,roma norte,6700000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58260.86956521739,6.7,0.0582608695652173,POINT (-99.16394 19.414535),113.71224099231829,506.603559999587
9384,21224,2.0,1.0,0.0,59.0,59.0,2022,1.0,0,19.396872,-99.0977441,08400,granjas méxico,2308200.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,39122.03389830508,2.3082,0.039122033898305,POINT (-99.0977441 19.396872),31.103233532335796,95.26427538182631
9385,97,2.0,2.0,0.0,75.0,75.0,1,1.0,1,19.3789091,-99.1476164,03630,independencia,3550000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47333.333333333336,3.55,0.0473333333333333,POINT (-99.1476164 19.3789091),55.54092482556617,283.31481855465574
