id,bedrooms,bathrooms,half_bathrooms,lot_size,construction_size,age,property_type_id_id,real_age,latitude,longitude,postal_code,settlement,price,balcony,water strorage,air_conditioning,pool,furniture,accasible_for_handicap,first_floor,security,parking_space,kitchen,garden,roof_Garden,service_room,gated_community,price_per_area,price_small,price_per_area_small
27223,1.0,1.0,0.0,111.0,70.0,0,1.0,0,19.400189,-99.169448,03100,,5472600.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,49302.7027027027,5.4726,0.0493027027027027
3287,3.0,2.0,1.0,196.0,196.0,23,1.0,23,19.379875,-99.265587,05120,bosques de las lomas,10900000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55612.244897959186,10.9,0.055612244897959184
37444,2.0,2.0,0.0,60.0,60.0,1,1.0,1,19.391451,-99.151645,03020,narvarte poniente,3760000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62666.666666666664,3.76,0.06266666666666666
27552,2.0,2.0,0.0,118.0,105.0,0,1.0,0,19.382533,-99.162852,03020,,4956000.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,42000.0,4.956,0.042
1889,3.0,2.0,0.0,132.0,132.0,12,1.0,12,19.307507,-99.230633,10000,lomas quebradas,5600000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,42424.242424242424,5.6,0.04242424242424243
37607,2.0,2.0,1.0,165.0,165.0,1,1.0,1,19.38134,-99.165575,03100,del valle centro,10000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,60606.06060606061,10.0,0.06060606060606061
981,2.0,2.0,0.0,106.0,106.0,14,1.0,14,19.367972,-99.217353,01430,colina del sur,2450000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,23113.20754716981,2.45,0.023113207547169813
3140,3.0,3.0,1.0,483.0,338.0,25,3.0,25,19.338679,-99.23071,01700,tetelpan,10800000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,22360.24844720497,10.8,0.02236024844720497
2417,2.0,2.0,0.0,65.0,65.0,4,1.0,4,19.471465,-99.161356,02950,del gas,2500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38461.53846153846,2.5,0.038461538461538464
22773,2.0,2.0,1.0,110.0,110.0,1,1.0,1,19.373065,-99.191075,03910,mixcoac,4950000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,45000.0,4.95,0.045
183,2.0,2.0,0.0,76.0,76.0,32,1.0,32,19.3321289,-99.1454586,04380,pueblo la candelaria,3550000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46710.52631578947,3.55,0.04671052631578947
8312,4.0,3.0,2.0,200.0,420.0,10,3.0,10,19.501398,-99.082667,07420,nueva atzacoalco,9500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,47500.0,9.5,0.0475
7088,4.0,3.0,0.0,439.0,295.0,1,3.0,1,19.307121,-99.2264,14140,fuentes del pedregal,11200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,25512.5284738041,11.2,0.0255125284738041
9303,2.0,2.0,0.0,66.0,66.0,3,1.0,3,19.449213,-99.12196,15230,emilio carranza,1800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27272.727272727272,1.8,0.02727272727272727
12656,2.0,2.0,0.0,88.0,88.0,8,1.0,8,19.2727744,-99.2101574,14250,miguel hidalgo,2490000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28295.454545454544,2.49,0.028295454545454544
33,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.3700226,-99.1390101,03560,portales norte,3175471.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,49616.734375,3.175471,0.049616734375
1175,4.0,3.0,1.0,1288.0,642.0,53,3.0,53,19.349372,-99.284134,05500,contadero,21000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16304.347826086956,21.0,0.016304347826086956
33495,3.0,2.0,1.0,133.0,133.0,0,1.0,0,19.3865382,-99.1579019,03020,narvarte poniente,6311356.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,47453.8045112782,6.311356,0.047453804511278196
4561,3.0,2.0,1.0,152.0,210.0,19,3.0,19,19.297841,-99.11883,14308,ex hacienda coapa,5565000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,36611.84210526316,5.565,0.03661184210526316
27899,2.0,2.0,0.0,108.0,79.0,0,1.0,0,19.362326,-99.155007,03300,,4265030.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,39491.01851851852,4.26503,0.039491018518518516
27981,2.0,2.0,0.0,101.0,79.0,0,1.0,0,19.385581,-99.141016,03500,nativitas,4342320.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,42993.267326732675,4.34232,0.04299326732673268
1436,3.0,5.0,0.0,900.0,700.0,35,3.0,35,19.410717,-99.233734,11700,bosque de las lomas,2500000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2777.777777777778,2.5,0.002777777777777778
27591,2.0,2.0,0.0,78.0,75.0,0,1.0,0,19.411563,-99.162724,06760,roma sur,4536860.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,58164.8717948718,4.53686,0.05816487179487179
14354,2.0,2.0,0.0,61.0,61.0,0,1.0,0,19.4073796,-99.1261848,15800,jamaica,2110000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34590.16393442623,2.11,0.03459016393442623
31054,3.0,3.0,1.0,80.0,172.0,0,4.0,0,19.3782285,-99.1638069,03100,del valle centro,9287801.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,116097.5125,9.287801,0.1160975125
9243,6.0,7.0,1.0,162.0,526.0,3,3.0,3,19.404196,-99.160546,06760,roma sur,20000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123456.79012345678,20.0,0.12345679012345678
4669,3.0,2.0,1.0,215.0,215.0,1,1.0,1,19.39104,-99.15966,03020,narvarte poniente,10000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,46511.62790697674,10.0,0.046511627906976744
27347,2.0,2.0,0.0,82.0,82.0,3,1.0,3,19.448956,-99.15711,06400,santa maría la ribera,3570600.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,43543.90243902439,3.5706,0.04354390243902439
19115,3.0,3.0,1.0,187.0,187.0,1,1.0,1,19.345303,-99.219104,01799,lomas de los angeles del pueblo tetelpan,8500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45454.545454545456,8.5,0.045454545454545456
5451,4.0,4.0,2.0,463.0,536.0,11,3.0,11,19.405284,-99.25015,11700,bosque de las lomas,22000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,47516.19870410367,22.0,0.04751619870410367
4236,3.0,4.0,1.0,147.0,200.0,29,3.0,29,19.405302,-99.157561,06760,roma sur,8900000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60544.21768707483,8.9,0.06054421768707483
2058,2.0,2.0,0.0,98.0,98.0,33,1.0,33,19.331665,-99.224029,10200,san jerónimo lídice,3980000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40612.244897959186,3.98,0.040612244897959185
25758,2.0,2.0,0.0,105.0,105.0,0,1.0,0,19.393257,-99.167726,03103,del valle norte,5985800.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,57007.619047619046,5.9858,0.05700761904761904
1220,3.0,3.0,1.0,189.0,189.0,8,1.0,8,19.346785,-99.256251,05600,san mateo tlaltenango,10300000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,54497.3544973545,10.3,0.0544973544973545
309,1.0,1.0,0.0,45.0,45.0,65,1.0,65,19.4021571,-99.1611183,03000,piedad narvarte,2195000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,48777.77777777778,2.195,0.04877777777777778
27606,2.0,2.0,0.0,63.0,63.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2118233.75,False,False,False,True,False,False,False,True,False,False,True,False,True,False,33622.75793650794,2.11823375,0.03362275793650794
26060,2.0,2.0,0.0,81.0,81.0,0,1.0,0,19.372553,-99.174092,03100,,4860000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,60000.0,4.86,0.06
662,3.0,4.0,2.0,72.0,72.0,9,1.0,9,19.38611,-99.171163,03100,del valle centro,9517335.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,132185.20833333334,9.517335,0.13218520833333333
9519,2.0,1.0,0.0,64.0,64.0,1,1.0,1,19.370787,-99.137277,03560,albert,2350000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,36718.75,2.35,0.03671875
12768,2.0,2.0,0.0,148.0,148.0,2022,1.0,0,19.3864643,-99.1812854,03840,napoles,5200000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35135.13513513513,5.2,0.03513513513513513
6248,2.0,2.0,0.0,197.0,197.0,2,1.0,2,19.385737,-99.17831,03840,ampliación napoles,9900000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50253.807106598986,9.9,0.050253807106598984
8910,3.0,3.0,1.0,368.0,368.0,9,1.0,9,19.349083,-99.260197,05600,san mateo tlaltenango,27000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,73369.56521739131,27.0,0.07336956521739131
27729,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2191394.09,False,False,False,True,False,False,False,True,False,False,True,False,True,False,34240.53265625,2.1913940899999997,0.034240532656249996
37457,2.0,2.0,1.0,120.0,120.0,0,1.0,0,19.3776093,-99.197758,01460,alfonso xiii,4100000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,34166.666666666664,4.1,0.034166666666666665
1958,2.0,2.0,0.0,170.0,170.0,4,1.0,4,19.334296,-99.239905,01770,san josé del olivar,7280000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,42823.529411764706,7.28,0.042823529411764705
4104,2.0,2.0,0.0,88.0,88.0,13,1.0,13,19.385329,-99.184357,03800,san pedro de los pinos,4200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,47727.27272727273,4.2,0.04772727272727273
21960,2.0,1.0,1.0,55.0,103.0,1,3.0,1,19.477012,-99.150058,02650,trabajadores de hierro,5230000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,95090.90909090909,5.23,0.09509090909090909
762,2.0,2.0,0.0,62.0,62.0,1,1.0,1,19.365824,-99.14676,03303,portales norte,3196878.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,51562.54838709677,3.196878,0.05156254838709677
27393,2.0,2.0,0.0,76.0,76.0,0,1.0,0,19.402257,-99.184765,11800,escandón i sección,4354927.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,57301.67105263158,4.354927,0.05730167105263158
7573,2.0,2.0,1.0,136.0,136.0,9,1.0,9,19.363075,-99.19617,01710,las águilas,5800000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,42647.05882352941,5.8,0.04264705882352941
1378,3.0,2.0,0.0,320.0,320.0,19,3.0,19,19.356642,-99.291945,05100,cuajimalpa,8500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,26562.5,8.5,0.0265625
14386,2.0,2.0,0.0,59.0,59.0,38,1.0,38,19.387978,-99.179838,03810,napoles,3100000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,52542.372881355936,3.1,0.05254237288135594
21973,2.0,2.0,0.0,68.0,68.0,15,1.0,15,19.395871,-99.196324,01140,bellavista,1950000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,28676.470588235294,1.95,0.028676470588235293
11363,2.0,1.0,0.0,61.0,61.0,1,1.0,1,19.446243,-99.172364,11320,anáhuac i sección,2000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,32786.88524590164,2.0,0.03278688524590164
6560,3.0,3.0,1.0,252.0,252.0,1,1.0,1,19.385221,-99.25668,05120,bosques de las lomas,12000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,47619.04761904762,12.0,0.047619047619047616
4643,4.0,3.0,1.0,961.0,431.0,6,3.0,6,19.347594,-99.29727,05500,contadero,18500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19250.780437044745,18.5,0.019250780437044746
7063,2.0,2.0,0.0,64.0,64.0,2,1.0,2,19.466908,-99.17522,02840,obrero popular,3240000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50625.0,3.24,0.050625
38284,2.0,2.0,0.0,73.0,73.0,10,1.0,10,19.29026,-99.179187,14260,miguel hidalgo 1ra sección,2950000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40410.95890410959,2.95,0.04041095890410959
11300,3.0,2.0,0.0,170.0,170.0,4,1.0,4,19.387154,-99.167575,03100,del valle centro,8450000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,49705.882352941175,8.45,0.049705882352941176
19642,2.0,2.0,0.0,80.0,80.0,7,1.0,7,19.39475,-99.150965,03020,narvarte oriente,3630000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45375.0,3.63,0.045375
4714,3.0,2.0,1.0,285.0,285.0,62,1.0,62,19.435789,-99.21036,11510,polanco i sección,16000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,56140.350877192985,16.0,0.056140350877192984
7283,3.0,3.0,1.0,380.0,205.0,51,3.0,51,19.356892,-99.19565,01040,campestre,12000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,31578.947368421053,12.0,0.031578947368421054
2074,2.0,1.0,0.0,72.0,72.0,1,1.0,1,19.443797,-99.169204,11320,anáhuac i sección,3392181.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,47113.625,3.392181,0.047113625
26910,2.0,2.0,0.0,120.0,120.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,4638800.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,38656.666666666664,4.6388,0.038656666666666666
8457,2.0,1.0,0.0,68.0,68.0,14,1.0,14,19.442368,-99.182956,11320,anáhuac i sección,3253000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,47838.23529411765,3.253,0.047838235294117654
34805,2.0,2.0,0.0,93.0,93.0,0,1.0,0,19.440605,-99.1422887,,,3816000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41032.25806451613,3.816,0.04103225806451613
34807,2.0,3.0,0.0,143.0,143.0,0,1.0,0,19.3541511,-99.2870679,,,5680000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,39720.27972027972,5.68,0.03972027972027972
2043,2.0,2.0,0.0,83.0,83.0,1,1.0,1,19.37935,-99.188845,03700,santa maria nonoalco,3925000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47289.156626506025,3.925,0.047289156626506026
2010,4.0,4.0,4.0,200.0,410.0,41,3.0,41,19.492012,-99.137519,07300,lindavista sur,11000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,55000.0,11.0,0.055
6129,3.0,2.0,0.0,91.0,91.0,17,1.0,17,19.422802,-99.15614,06700,roma norte,4850000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53296.703296703294,4.85,0.053296703296703295
32265,2.0,2.0,0.0,60.0,60.0,2,1.0,2,19.38145,-99.187244,,santa maría nonoalco,3650000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60833.333333333336,3.65,0.060833333333333336
19049,4.0,2.0,1.0,143.0,377.0,20,3.0,20,19.390909,-99.070265,08500,agrícola oriental,4950000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,34615.38461538462,4.95,0.03461538461538462
5380,2.0,1.0,1.0,73.0,73.0,42,1.0,42,19.450751,-99.15357,06400,santa maria la ribera,2490000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,34109.58904109589,2.49,0.034109589041095886
8986,2.0,2.0,0.0,95.0,95.0,1,1.0,1,19.416663,-99.17806,06140,condesa,6750000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71052.63157894737,6.75,0.07105263157894737
935,2.0,1.0,0.0,64.0,64.0,2,1.0,2,19.3875081,-99.1465749,03440,niños héroes,3100000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48437.5,3.1,0.0484375
1825,3.0,3.0,1.0,209.0,209.0,2,1.0,2,19.359728,-99.199676,01710,las águilas,11966000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57253.588516746415,11.966,0.05725358851674642
13089,1.0,1.0,0.0,88.0,88.0,1,1.0,1,19.305187,-99.208727,14738,fuentes del pedregal,7570909.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86033.05681818182,7.570909,0.08603305681818182
27178,4.0,4.0,0.0,146.0,135.0,0,1.0,0,19.44602,-99.193457,11450,modelo pensil,5846600.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,40045.20547945205,5.8466,0.040045205479452055
28099,2.0,2.0,0.0,68.0,60.0,0,1.0,0,19.382807,-99.159135,03020,narvarte poniente,3380000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,49705.882352941175,3.38,0.049705882352941176
12337,3.0,3.0,0.0,143.0,143.0,0,1.0,0,19.3738831,-99.1861394,03910,mixcoac,10197000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71307.69230769231,10.197,0.07130769230769231
2471,3.0,3.0,0.0,143.0,143.0,1,1.0,1,19.415965,-99.1632,06700,roma norte,9789570.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,68458.53146853147,9.78957,0.06845853146853147
2243,1.0,1.0,0.0,106.0,106.0,12,1.0,12,19.385126,-99.181813,03710,ciudad de los deportes,4300000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40566.03773584906,4.3,0.04056603773584906
21180,3.0,3.0,1.0,425.0,425.0,28,1.0,28,19.4183160565,-99.1750549344,06140,condesa,22500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52941.17647058824,22.5,0.052941176470588235
8512,3.0,2.0,0.0,110.0,110.0,8,1.0,8,19.392401,-99.14732,03020,narvarte oriente,5000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45454.545454545456,5.0,0.045454545454545456
633,2.0,2.0,0.0,87.0,87.0,7,1.0,7,19.340356,-99.214055,01780,olivar de los padres,3700000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42528.73563218391,3.7,0.04252873563218391
8095,2.0,2.0,1.0,250.0,250.0,1,1.0,1,19.396264,-99.163659,03103,del valle norte,13000000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,52000.0,13.0,0.052
4618,3.0,3.0,0.0,95.0,95.0,3,1.0,3,19.392621,-99.18889,03800,san pedro de los pinos,4259763.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44839.61052631579,4.259763,0.044839610526315785
6886,2.0,2.0,1.0,275.0,242.0,11,3.0,11,19.29999,-99.235152,10900,san nicolás totolapan,6800000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,24727.272727272728,6.8,0.024727272727272726
7484,1.0,1.0,1.0,78.0,78.0,1,1.0,1,19.433669,-99.156212,06030,tabacalera,4600000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,58974.35897435898,4.6,0.05897435897435897
13865,4.0,4.0,0.0,343.0,343.0,1,1.0,1,19.377391,-99.175694,03200,tlacoquemecatl,7850000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,22886.297376093295,7.85,0.022886297376093295
7855,2.0,2.0,1.0,130.0,130.0,16,1.0,16,19.357043,-99.28401,05348,santa fe cuajimalpa,6900000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53076.92307692308,6.9,0.05307692307692308
8562,5.0,6.0,5.0,900.0,1000.0,21,3.0,21,19.304558,-99.19467,04500,jardines del pedregal de san ángel,28500000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,31666.666666666668,28.5,0.03166666666666667
26008,2.0,2.0,0.0,98.0,94.0,0,1.0,0,19.405875,-99.166248,06760,roma sur,5703523.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,58199.21428571428,5.703523,0.058199214285714285
12887,2.0,2.0,1.0,160.0,160.0,1,1.0,1,19.435063,-99.199445,11550,polanco iii sección,14270000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,89187.5,14.27,0.0891875
21784,2.0,2.0,0.0,87.0,87.0,4,1.0,4,19.360662,-99.192924,01010,los alpes,4950000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,56896.55172413793,4.95,0.05689655172413793
12724,2.0,1.0,0.0,71.0,71.0,1,1.0,1,19.318805,-99.157529,04300,ajusco,2285000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,32183.098591549297,2.285,0.032183098591549296
8998,3.0,4.0,1.0,204.0,296.0,57,3.0,57,19.328758,-99.224565,10200,san jerónimo lídice,9990000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48970.58823529412,9.99,0.04897058823529412
22328,2.0,2.0,0.0,117.0,117.0,1,1.0,1,19.332369,-99.166778,04369,pedregal de santo domingo,3514000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30034.188034188035,3.514,0.030034188034188034
22369,2.0,2.0,0.0,94.0,94.0,1,1.0,1,19.432738,-99.177026,11590,anzures,5000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53191.48936170213,5.0,0.05319148936170213
5894,3.0,3.0,1.0,370.0,370.0,1,1.0,1,19.377916,-99.27997,05100,lomas de vista hermosa,1890000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5108.108108108108,1.89,0.0051081081081081085
1780,1.0,1.0,0.0,44.0,44.0,2,1.0,2,19.431154,-99.151209,06000,juárez,2798949.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63612.47727272727,2.798949,0.06361247727272727
7191,6.0,2.0,1.0,65.0,230.0,36,3.0,36,19.350178,-99.12433,04250,paseos de taxqueña,7750000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,119230.76923076923,7.75,0.11923076923076924
22584,2.0,2.0,0.0,87.0,87.0,1,1.0,1,19.38626,-99.18122,03840,napoles,4600000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52873.5632183908,4.6,0.052873563218390804
19719,3.0,2.0,0.0,155.0,155.0,52,1.0,52,19.371118,-99.174299,03100,del valle sur,5100000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32903.22580645161,5.1,0.032903225806451615
22064,2.0,2.0,0.0,117.0,117.0,1,1.0,1,19.35816,-99.27105,01219,lomas de santa fe,9527962.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,81435.57264957266,9.527962,0.08143557264957266
3173,3.0,2.0,0.0,140.0,140.0,31,1.0,31,19.375341,-99.16596,03100,del valle centro,4950000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35357.142857142855,4.95,0.03535714285714286
19831,2.0,2.0,1.0,96.0,96.0,16,1.0,16,19.403013,-99.155901,03000,piedad narvarte,4250000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44270.833333333336,4.25,0.044270833333333336
19652,2.0,2.0,0.0,70.0,70.0,12,1.0,12,19.380735,-99.185125,03730,san juan,3300000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47142.857142857145,3.3,0.047142857142857146
6437,1.0,2.0,0.0,128.0,128.0,9,1.0,9,19.412965,-99.17059,06100,hipódromo,7900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,61718.75,7.9,0.06171875
163,2.0,2.0,1.0,128.0,128.0,2,1.0,2,19.3939712,-99.1586757,03020,narvarte poniente,4490000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35078.125,4.49,0.035078125
37447,3.0,2.0,1.0,90.0,170.0,1,3.0,1,19.391151,-99.187032,03800,san pedro de los pinos,6850000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,76111.11111111111,6.85,0.07611111111111112
28682,2.0,2.0,0.0,70.0,70.0,0,1.0,0,19.3878022,-99.1390873,03430,josefa ortiz de domínguez,3293715.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47053.07142857143,3.293715,0.04705307142857143
9737,4.0,3.0,2.0,129.0,248.0,40,3.0,40,19.376207,-99.124295,08840,reforma iztaccihuatl sur,6500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50387.59689922481,6.5,0.05038759689922481
3784,3.0,3.0,1.0,574.0,574.0,21,1.0,21,19.41414,-99.23234,11000,lomas de chapultepec i sección,3300000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5749.128919860627,3.3,0.005749128919860627
33213,2.0,4.0,1.0,280.0,280.0,5,1.0,5,19.4327409,-99.198231,11520,polanco,2500000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8928.57142857143,2.5,0.00892857142857143
2896,3.0,3.0,0.0,223.0,223.0,3,1.0,3,19.374676,-99.24427,01376,santa fe la loma,13795000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,61860.9865470852,13.795,0.0618609865470852
2627,3.0,2.0,0.0,100.0,100.0,1,1.0,1,19.440745,-99.197852,11520,granada,6200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62000.0,6.2,0.062
175,2.0,2.0,0.0,80.0,80.0,2,1.0,2,19.44359,-99.2005921,11529,granada,4850000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,60625.0,4.85,0.060625
5470,3.0,3.0,0.0,106.0,106.0,6,1.0,6,19.342985,-99.25822,01810,villa verdún,8000000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,75471.69811320755,8.0,0.07547169811320754
2663,2.0,2.0,0.0,76.0,76.0,1,1.0,1,19.382481,-99.183087,03710,ciudad de los deportes,5667000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,74565.78947368421,5.667,0.07456578947368421
2634,3.0,3.0,1.0,270.0,270.0,9,1.0,9,19.355637,-99.280164,05370,las tinajas,14500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53703.7037037037,14.5,0.0537037037037037
408,3.0,2.0,1.0,232.0,232.0,32,1.0,32,19.4330956,-99.1848595,11560,polanco v sección,16950000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,73060.3448275862,16.95,0.07306034482758621
4145,3.0,3.0,1.0,206.0,301.0,16,3.0,16,19.361356,-99.236197,10000,lomas quebradas,7880000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38252.42718446602,7.88,0.03825242718446602
3780,3.0,2.0,0.0,115.0,115.0,11,1.0,11,19.386658,-99.17135,03100,del valle centro,5500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,47826.086956521736,5.5,0.047826086956521734
12660,1.0,1.0,0.0,30.0,30.0,1,1.0,1,19.437652,-99.172472,11370,veronica anzures,2055502.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,68516.73333333334,2.055502,0.06851673333333334
5429,3.0,2.0,1.0,116.0,116.0,3,1.0,3,19.337123,-99.196495,01090,la otra banda,7327000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,63163.793103448275,7.327,0.06316379310344827
11093,3.0,3.0,2.0,400.0,351.0,1,3.0,1,19.361939,-99.302973,05000,cuajimalpa,12000000.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,30000.0,12.0,0.03
8919,1.0,1.0,2.0,92.0,92.0,22,1.0,22,19.388943,-99.174829,03840,napoles,4490000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48804.34782608696,4.49,0.04880434782608696
1685,6.0,1.0,3.0,284.0,734.0,20,3.0,20,19.464929,-99.182572,02080,clavería,23592182.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,83071.06338028169,23.592182,0.08307106338028168
